ID_0;ISO;NAME_0;ID_1;NAME_1;ID_2;NAME_2;ID_3;NAME_3;ID_4;NAME_4;VARNAME_4;TYPE_4;ENGTYPE_4
215;ESP;Spain;1;Andalucía;4;Granada;32;n.a. (118);397;Torre-Cardela;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);398;Alájar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);399;Almonaster la Real;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);400;Aracena;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);401;Aroche;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);402;Arroyomolinos de León;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);403;Cañaveral de León;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);404;Cala;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);405;Castaño del Robledo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);406;Corteconcepción;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);407;Cortegana;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);408;Cortelazor;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);409;Cumbres de Enmedio;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);410;Cumbres de San Bartolomé;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);411;Cumbres Mayores;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);412;Encinasola;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);413;Fuenteheridos;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);414;Galaroza;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);415;Higuera de la Sierra;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);416;Hinojales;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);417;Jabugo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);418;La Nava;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);419;Linares de la Sierra;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);420;Los Marines;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);421;Puerto Moral;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);422;Rosal de la Frontera;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);423;Santa Ana la Real;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);424;Santa Olalla del Cala;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);425;Valdelarco;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;33;n.a. (133);426;Zufre;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);427;Alosno;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);428;Ayamonte;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);429;Cabezas Rubias;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);430;El Almendro;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);431;El Cerro de Andévalo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);432;El Granado;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);433;Paymogo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);434;Puebla de Guzmán;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);435;San Bartolomé de la Torre;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);436;San Silvestre de Guzmán;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);437;Sanlúcar de Guadiana;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);438;Santa Bárbara de Casa;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);439;Villablanca;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);440;Villanueva de las Cruces;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;34;n.a. (134);441;Villanueva de los Castillejos;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);442;Berrocal;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);443;Calañas;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);444;Campofrío;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);445;El Campillo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);446;La Granada de Río-Tinto;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);447;Minas de Riotinto;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);448;Nerva;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);449;Valverde del Camino;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;35;n.a. (135);450;Zalamea la Real;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;36;n.a. (136);451;Aljaraque;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;36;n.a. (136);452;Cartaya;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;36;n.a. (136);453;Gibraleón;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;36;n.a. (136);454;Isla Cristina;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;36;n.a. (136);455;Lepe;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;36;n.a. (136);456;Moguer;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;36;n.a. (136);457;Punta Umbría;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;37;n.a. (137);458;Almonte;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;37;n.a. (137);459;Hinojos;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;37;n.a. (137);460;Huelva;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;37;n.a. (137);461;Lucena del Puerto;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;37;n.a. (137);462;Moguer;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);463;Beas;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);464;Bollullos Par del Condado;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);465;Bonares;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);466;Chucena;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);467;Escacena del Campo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);468;La Palma del Condado;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);469;Manzanilla;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);470;Niebla;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);471;Paterna del Campo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);472;Rociana del Condado;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);473;San Juan del Puerto;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);474;Trigueros;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);475;Villalba del Alcor;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;5;Huelva;38;n.a. (138);476;Villarrasa;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;477;Fuensanta de Martos;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;478;Fuerte del Rey;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;479;Higuera de Calatrava;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;480;Jaén;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;481;Jamilena;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;482;La Guardia de Jaén;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;483;Los Villares;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;484;Mancha Real;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;485;Martos;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;486;Mengíbar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;487;Porcuna;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;488;Santiago de Calatrava;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;489;Torre del Campo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;490;Torreblascopedro;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;491;Torredonjimeno;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;492;Villardompardo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;39;Área metropolitana de Jaén;493;Villatorres;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;494;Cazorla;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;495;Chilluévar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;496;Hinojares;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;497;Huesa;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;498;La Iruela;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;499;Peal de Becerro;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;500;Pozo Alcón;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;501;Quesada;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;40;Alto Guadalquivir;502;Santo Tomé;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;503;Andújar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;504;Arjona;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;505;Arjonilla;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;506;Cazalilla;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;507;Escañuela;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;508;Espelúy;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;509;Lahiguera;Higuera de Arjona;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;510;Lopera;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;511;Marmolejo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;41;Campiña;512;Villanueva de la Reina;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;513;Arquillos;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;514;Úbeda;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;515;Castellar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;516;Chiclana de Segura;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;517;Montizón;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;518;Navas de San Juan;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;519;Santisteban del Puerto;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;520;Sorihuela del Guadalimar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;42;El Condado;521;Vilches;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;522;Úbeda;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;523;Baeza;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;524;Begíjar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;525;Canena;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;526;Ibros;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;527;Iznatoraf;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;528;Lupión;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;529;Rus;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;530;Sabiote;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;531;Sorihuela del Guadalimar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;532;Torreperogil;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;533;Villacarrillo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;43;Lalomay Lasvillas;534;Villanueva del Arzobispo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;535;Arroyo del Ojanco;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;536;Beas de Segura;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;537;Benatae;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;538;Comunidad de Benatae y Torres de Albánchez;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;539;Génave;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;540;Hornos;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;541;La Puerta de Segura;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;542;Orcera;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;543;Puente de Génave;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;544;Santiago-Pontones;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;545;Segura de la Sierra;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;546;Siles;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;547;Torres de Albánchez;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;44;Sierra De Segura;548;Villarrodrigo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;549;Albanchez de Mágina;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;550;Bélmez de la Moraleda;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;551;Bedmar y Garcíez;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;552;Cárcheles;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;553;Cabra del Santo Cristo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;554;Cambil;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;555;Campillo de Arenas;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;556;Huelma;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;557;Jódar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;558;Jimena;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;559;Larva;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;560;Noalejo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;561;Pegalajar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;45;Sierra Magina;562;Torres;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;563;Aldeaquemada;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;564;Baños de la Encina;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;565;Bailén;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;566;Carboneros;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;567;Guarromán;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;568;Jabalquinto;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;569;La Carolina;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;570;Linares;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;46;Sierra Norte;571;Santa Elena;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;47;Sierra Sur;572;Alcalá la Real;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;47;Sierra Sur;573;Alcaudete;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;47;Sierra Sur;574;Castillo de Locubín;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;47;Sierra Sur;575;Frailes;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;6;Jaén;47;Sierra Sur;576;Valdepeñas de Jaén;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);577;Árchez;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);578;Alcaucín;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);579;Algarrobo;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);580;Almáchar;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);581;Arenas;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);582;Benamargosa;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);583;Benamocarra;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);584;Cómpeta;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);585;Canillas de Aceituno;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);586;Canillas de Albaida;;Municipality;Municipality
215;ESP;Spain;1;Andalucía;7;Málaga;48;n.a. (181);587;Cútar;;Municipality;Municipality
